pincode,city_in,state,city_api,serviceable,fast_min,fast_max,std_min,std_max,error
803114,Chandi,Bihar,Chandi,Yes,5,7,10,12,
803115,Pavapuri,Bihar,Pavapuri,Yes,5,8,10,13,
803116,Rajgir,Bihar,Rajgir,Yes,5,8,10,13,
803117,Rajgir,Bihar,Rajgir,Yes,5,7,10,12,
803118,Bihar Sharif,Bihar,Bihar Sharif,Yes,5,8,10,13,
803119,Bihar Sharif,Bihar,Bihar Sharif,Yes,6,9,11,14,
803120,Chandi,Bihar,Chandi,Yes,3,7,8,12,
803121,Rajgir,Bihar,Rajgir,Yes,5,7,10,12,
803201,Patna,Bihar,Patna,Yes,5,8,10,13,
803202,Patna,Bihar,Patna,Yes,5,8,10,13,
803211,Barh,Bihar,Barh,Yes,5,7,10,12,
803212,Bakhtiarpur,Bihar,Bakhtiarpur,Yes,5,8,10,13,
803213,Barh,Bihar,Barh,Yes,5,8,10,13,
803214,Barh,Bihar,Barh,Yes,5,7,10,12,
803215,Barh,Bihar,Barh,Yes,5,7,10,12,
803216,Bihar Sharif,Bihar,Bihar Sharif,Yes,8,9,13,14,
803221,Barh,Bihar,Barh,Yes,5,8,10,13,
803301,Sheonar,Bihar,Sheonar,Yes,6,9,11,14,
803302,Sheonar,Bihar,Sheonar,Yes,5,9,10,14,
803303,Sheonar,Bihar,Sheonar,Yes,5,7,10,12,
803306,Sheonar,Bihar,Sheonar,Yes,5,9,10,14,
803307,Sheonar,Bihar,Sheonar,Yes,5,9,10,14,
804401,Arwal,Bihar,Arwal,Yes,7,11,12,16,
804402,Arwal,Bihar,Arwal,Yes,5,8,10,13,
804403,Tekari,Bihar,Tekari,Yes,3,7,8,12,
804404,Khizasarai,Bihar,Khizasarai,Yes,3,7,8,12,
804405,Makhdumpur,Bihar,Makhdumpur,Yes,5,8,10,13,
804406,Jehanabad,Bihar,Jehanabad,Yes,5,7,10,12,
804407,Khodaganj,Bihar,Khodaganj,Yes,5,8,10,13,
804408,Jehanabad,Bihar,Jehanabad,Yes,5,8,10,13,
804417,Jehanabad,Bihar,Jehanabad,Yes,7,11,12,16,
804418,Jehanabad,Bihar,Jehanabad,Yes,6,9,11,14,
804419,Arwal,Bihar,Arwal,Yes,5,8,10,13,
804420,Jehanabad,Bihar,Jehanabad,Yes,5,9,10,14,
804421,Tekari,Bihar,Tekari,Yes,6,9,11,14,
804422,Makhdumpur,Bihar,Makhdumpur,Yes,5,8,10,13,
804423,Jehanabad,Bihar,Jehanabad,Yes,6,9,11,14,
804424,Makhdumpur,Bihar,Makhdumpur,Yes,5,9,10,14,
804425,Jehanabad,Bihar,Jehanabad,Yes,6,9,11,14,
804426,Arwal,Bihar,Arwal,Yes,6,8,11,13,
804427,Jehanabad,Bihar,Jehanabad,Yes,5,7,10,12,
804428,Arwal,Bihar,Arwal,Yes,6,9,11,14,
804429,Jehanabad,Bihar,Jehanabad,Yes,5,7,10,12,
804432,Jehanabad,Bihar,Jehanabad,Yes,5,7,10,12,
804433,Makhdumpur,Bihar,Makhdumpur,Yes,5,9,10,14,
804434,Makhdumpur,Bihar,Makhdumpur,Yes,5,9,10,14,
804435,Tekari,Bihar,Tekari,Yes,5,9,10,14,
804451,Masaurhi,Bihar,Masaurhi,Yes,5,7,10,12,
804452,Masaurhi,Bihar,Masaurhi,Yes,5,8,10,13,
804453,Patna,Bihar,Patna,Yes,5,7,10,12,
804454,Masaurhi,Bihar,Masaurhi,Yes,3,7,8,12,
805101,Pakribarwan,Bihar,Pakribarwan,Yes,4,8,9,13,
805102,Nawada,Bihar,Nawada,Yes,6,9,11,14,
805103,Nawada,Bihar,Nawada,Yes,5,8,10,13,
805104,Nawada,Bihar,Nawada,Yes,7,11,12,16,
805105,Pavapuri,Bihar,Pavapuri,Yes,4,7,9,12,
805106,Pakribarwan,Bihar,Pakribarwan,Yes,6,9,11,14,
805107,Nawada,Bihar,Nawada,Yes,4,8,9,13,
805108,Pakribarwan,Bihar,Pakribarwan,Yes,3,7,8,12,
805109,Nawada,Bihar,Nawada,Yes,3,7,8,12,
805110,Nawada,Bihar,Nawada,Yes,5,8,10,13,
805111,Nawada,Bihar,Nawada,Yes,5,8,10,13,
805112,Nawada,Bihar,Nawada,Yes,4,7,9,12,
805113,Pakribarwan,Bihar,Pakribarwan,Yes,4,8,9,13,
805121,Nawada,Bihar,Nawada,Yes,6,8,11,13,
805122,Sirdala,Bihar,Sirdala,Yes,6,9,11,14,
805123,Nawada,Bihar,Nawada,Yes,5,8,10,13,
805124,Pakribarwan,Bihar,Pakribarwan,Yes,5,7,10,12,
805125,Sirdala,Bihar,Sirdala,Yes,7,11,12,16,
805126,Sirdala,Bihar,Sirdala,Yes,5,9,10,14,
805127,Sirdala,Bihar,Sirdala,Yes,6,8,11,13,
805128,Wazirganj,Bihar,Wazirganj,Yes,3,7,8,12,
805129,Wazirganj,Bihar,Wazirganj,Yes,6,9,11,14,
805130,Nawada,Bihar,Nawada,Yes,5,7,10,12,
805131,Wazirganj,Bihar,Wazirganj,Yes,6,8,11,13,
805132,Pakribarwan,Bihar,Pakribarwan,Yes,5,7,10,12,
805133,Rajgir,Bihar,Rajgir,Yes,6,9,11,14,
811101,Sheikhpura,Jharkhand,Sheikhpura,Yes,5,9,10,14,
811102,Sheikhpura,Jharkhand,Sheikhpura,Yes,6,9,11,14,
811103,Sheikhpura,Jharkhand,Sheikhpura,Yes,5,7,10,12,
811104,Barbigha,Jharkhand,Barbigha,Yes,6,8,11,13,
811105,Sheikhpura,Jharkhand,Sheikhpura,Yes,5,9,10,14,
811106,Surajgarha,Jharkhand,Surajgarha,Yes,6,9,11,14,
811107,Sheikhpura,Jharkhand,Sheikhpura,Yes,3,7,8,12,
811112,Surajgarha,Jharkhand,Surajgarha,Yes,6,9,11,14,
811201,Munger,Jharkhand,Munger,Yes,6,9,11,14,
811202,Munger,Jharkhand,Munger,Yes,6,8,11,13,
811211,Munger,Jharkhand,Munger,Yes,7,9,12,14,
811212,Munger,Jharkhand,Munger,Yes,6,8,11,13,
811213,Kharagpur-BR,Jharkhand,Kharagpur-BR,Yes,6,8,11,13,
811214,Munger,Jharkhand,Munger,Yes,6,9,11,14,
811241,Munger,Jharkhand,Munger,Yes,5,9,10,14,
811301,Sikandara,Jharkhand,Sikandara,Yes,6,9,11,14,
811302,Lakhisarai,Jharkhand,Lakhisarai,Yes,6,9,11,14,
811303,Chakai,Jharkhand,Chakai,Yes,6,8,11,13,
811304,Sheikhpura,Jharkhand,Sheikhpura,Yes,6,8,11,13,
811305,Jhajha,Jharkhand,Jhajha,Yes,4,8,9,13,
811307,Jamui,Jharkhand,Jamui,Yes,6,9,11,14,
811308,Jhajha,Jharkhand,Jhajha,Yes,6,9,11,14,
811309,Surajgarha,Jharkhand,Surajgarha,Yes,6,8,11,13,
811310,Lakhisarai,Jharkhand,Lakhisarai,Yes,7,11,12,16,
811311,Lakhisarai,Jharkhand,Lakhisarai,Yes,6,9,11,14,
811313,Jamui,Jharkhand,Jamui,Yes,6,8,11,13,
811314,Jhajha,Jharkhand,Jhajha,Yes,6,9,11,14,
811315,Sikandara,Jharkhand,Sikandara,Yes,6,8,11,13,
811317,Jamui,Jharkhand,Jamui,Yes,6,8,11,13,
812001,Bhagalpur,Jharkhand,Bhagalpur,Yes,6,9,11,14,
812002,Bhagalpur,Jharkhand,Bhagalpur,Yes,6,9,11,14,
812003,Bhagalpur,Jharkhand,Bhagalpur,Yes,5,9,10,14,
812004,Bhagalpur,Jharkhand,Bhagalpur,Yes,6,8,11,13,
812005,Bhagalpur,Jharkhand,Bhagalpur,Yes,5,8,10,13,
812006,Bhagalpur,Jharkhand,Bhagalpur,Yes,7,11,12,16,
812007,Bhagalpur,Jharkhand,Bhagalpur,Yes,5,8,10,13,
812008,Bhagalpur,Jharkhand,Bhagalpur,Yes,6,9,11,14,
812009,Bhagalpur,Jharkhand,Bhagalpur,Yes,6,8,11,13,
812010,Bhagalpur,Jharkhand,Bhagalpur,Yes,6,9,11,14,
813102,Banka,Jharkhand,Banka,Yes,6,9,11,14,
813103,Banka,Jharkhand,Banka,Yes,5,8,10,13,
813105,Bhagalpur,Jharkhand,Bhagalpur,Yes,6,8,11,13,
813106,Banka,Jharkhand,Banka,Yes,6,8,11,13,
813107,Punsia,Jharkhand,Punsia,Yes,5,8,10,13,
813108,Sultanganj,Jharkhand,Sultanganj,Yes,6,9,11,14,
813109,Punsia,Jharkhand,Punsia,Yes,5,8,10,13,
813110,Punsia,Jharkhand,Punsia,Yes,7,11,12,16,
813113,Punsia,Jharkhand,Punsia,Yes,5,9,10,14,
813201,Sultanganj,Jharkhand,Sultanganj,Yes,6,9,11,14,
813202,Sangrampur,Jharkhand,Sangrampur,Yes,6,8,11,13,
813203,Kahalgaon,Jharkhand,Kahalgaon,Yes,6,9,11,14,
813204,Kahalgaon,Jharkhand,Kahalgaon,Yes,7,9,12,14,
813206,Kahalgaon,Jharkhand,Kahalgaon,Yes,7,9,12,14,
813207,Sangrampur,Jharkhand,Sangrampur,Yes,6,8,11,13,
813209,Kahalgaon,Jharkhand,Kahalgaon,Yes,6,9,11,14,
813210,Bhagalpur,Jharkhand,Bhagalpur,Yes,6,9,11,14,
813213,Sultanganj,Jharkhand,Sultanganj,Yes,6,9,11,14,
813214,Kahalgaon,Jharkhand,Kahalgaon,Yes,6,9,11,14,
813221,Kharagpur-BR,Jharkhand,Kharagpur-BR,Yes,6,8,11,13,
813222,Kahalgaon,Jharkhand,Kahalgaon,Yes,6,9,11,14,
814101,Dumka,Jharkhand,Dumka,Yes,5,9,10,14,
814102,Poriyahat,Jharkhand,Poriyahat,Yes,6,9,11,14,
813212,Sangrampur,Jharkhand,Sangrampur,Yes,6,8,11,13,
814103,Shikaripara,Jharkhand,Shikaripara,Yes,6,9,11,14,
814110,Dumka,Jharkhand,Dumka,Yes,5,9,10,14,
814111,Maheshpur,Jharkhand,Maheshpur,Yes,5,9,10,14,
814112,Deoghar,Jharkhand,Deoghar,Yes,5,9,10,14,
814113,Deoghar,Jharkhand,Deoghar,Yes,5,8,10,13,
814114,Deoghar,Jharkhand,Deoghar,Yes,5,9,10,14,
814115,Deoghar,Jharkhand,Deoghar,Yes,6,9,11,14,
814116,Deoghar,Jharkhand,Deoghar,Yes,6,8,11,13,
814118,Deoghar,Jharkhand,Deoghar,Yes,7,9,12,14,
814119,Shikaripara,Jharkhand,Shikaripara,Yes,5,7,10,12,
814120,Deoghar,Jharkhand,Deoghar,Yes,3,7,8,12,
814122,Deoghar,Jharkhand,Deoghar,Yes,5,8,10,13,
814131,Banka,Jharkhand,Banka,Yes,6,8,11,13,
814133,Godda,Jharkhand,Godda,Yes,5,9,10,14,
814141,Deoghar,Jharkhand,Deoghar,Yes,7,9,12,14,
814142,Deoghar,Jharkhand,Deoghar,Yes,5,9,10,14,
814143,Deoghar,Jharkhand,Deoghar,Yes,6,8,11,13,
814144,Rangalia,Jharkhand,Rangalia,Yes,5,7,10,12,
814145,Dumka,Jharkhand,Dumka,Yes,6,9,11,14,
814146,Madhupur,Jharkhand,Madhupur,Yes,5,8,10,13,
814147,Mahagama,Jharkhand,Mahagama,Yes,5,8,10,13,
814148,Rangalia,Jharkhand,Rangalia,Yes,6,9,11,14,
814149,Madhupur,Jharkhand,Madhupur,Yes,6,8,11,13,
814150,Madhupur,Jharkhand,Madhupur,Yes,6,9,11,14,
814151,Dumka,Jharkhand,Dumka,Yes,5,8,10,13,
814154,Godda,Jharkhand,Godda,Yes,5,8,10,13,
814155,Mahagama,Jharkhand,Mahagama,Yes,7,9,12,14,
814157,Deoghar,Jharkhand,Deoghar,Yes,5,8,10,13,
814158,Poriyahat,Jharkhand,Poriyahat,Yes,5,8,10,13,
814160,Kahalgaon,Jharkhand,Kahalgaon,Yes,7,9,12,14,
814165,Mahagama,Jharkhand,Mahagama,Yes,5,8,10,13,
814166,Madhupur,Jharkhand,Madhupur,Yes,3,7,8,12,
815301,Giridih,Jharkhand,Giridih,Yes,5,9,10,14,
815302,Giridih,Jharkhand,Giridih,Yes,3,7,8,12,
815311,Giridih,Jharkhand,Giridih,Yes,7,9,12,14,
815314,Giridih,Jharkhand,Giridih,Yes,5,7,10,12,
815315,Giridih,Jharkhand,Giridih,Yes,6,9,11,14,
815316,Giridih,Jharkhand,Giridih,Yes,5,9,10,14,
815318,Rajdhanwar,Jharkhand,Rajdhanwar,Yes,5,8,10,13,
815351,Jamtara,Jharkhand,Jamtara,Yes,5,8,10,13,
815352,Jamtara,Jharkhand,Jamtara,Yes,5,8,10,13,
815353,Madhupur,Jharkhand,Madhupur,Yes,5,8,10,13,
815357,Madhupur,Jharkhand,Madhupur,Yes,5,8,10,13,
815359,Kundahit,Jharkhand,Kundahit,Yes,5,9,10,14,
816101,Barharwa,Jharkhand,Barharwa,Yes,6,9,11,14,
816102,Barharwa,Jharkhand,Barharwa,Yes,6,8,11,13,
816103,Shikaripara,Jharkhand,Shikaripara,Yes,4,8,9,13,
815355,Kundahit,Jharkhand,Kundahit,Yes,6,9,11,14,
816104,Pakur,Jharkhand,Pakur,Yes,6,8,11,13,
816105,Barharwa,Jharkhand,Barharwa,Yes,6,9,11,14,
816106,Maheshpur,Jharkhand,Maheshpur,Yes,6,8,11,13,
816107,Pakur,Jharkhand,Pakur,Yes,6,9,11,14,
816108,Rajmahal,Jharkhand,Rajmahal,Yes,6,9,11,14,
816109,Sahebganj,Jharkhand,Sahebganj,Yes,6,9,11,14,
816110,Barharwa,Jharkhand,Barharwa,Yes,7,11,12,16,
816115,Sahebganj,Jharkhand,Sahebganj,Yes,5,9,10,14,
816116,Rajmahal,Jharkhand,Rajmahal,Yes,6,9,11,14,
816117,Maheshpur,Jharkhand,Maheshpur,Yes,6,9,11,14,
816118,Shikaripara,Jharkhand,Shikaripara,Yes,5,7,10,12,
816120,Barharwa,Jharkhand,Barharwa,Yes,5,9,10,14,
816129,Rajmahal,Jharkhand,Rajmahal,Yes,6,8,11,13,
821002,Bhagalpur,Jharkhand,Bhagalpur,Yes,6,9,11,14,
821004,Jamshedpur,Jharkhand,Jamshedpur,Yes,6,9,11,14,
821101,Mohania,Jharkhand,Mohania,Yes,6,9,11,14,
821103,Chainpur,Jharkhand,Chainpur,Yes,6,9,11,14,
821104,Kudra,Jharkhand,Kudra,Yes,6,9,11,14,
821106,Chainpur,Jharkhand,Chainpur,Yes,6,8,11,13,
821107,Kochas,Jharkhand,Kochas,Yes,6,9,11,14,
821108,Kudra,Jharkhand,Kudra,Yes,5,8,10,13,
821109,Mohania,Jharkhand,Mohania,Yes,5,9,10,14,
821110,Nuaon,Jharkhand,Nuaon,Yes,5,7,10,12,
821111,Sasaram,Jharkhand,Sasaram,Yes,5,7,10,12,
821112,Dinara,Jharkhand,Dinara,Yes,5,8,10,13,
821113,Sasaram,Jharkhand,Sasaram,Yes,5,9,10,14,
821114,Sasaram,Jharkhand,Sasaram,Yes,5,9,10,14,
821115,Sasaram,Jharkhand,Sasaram,Yes,5,8,10,13,
821118,Kishanganj,Jharkhand,Kishanganj,Yes,6,9,11,15,
821124,Mohania,Jharkhand,Mohania,Yes,6,9,11,14,
821301,Dehri on Sone,Jharkhand,Dehri on Sone,Yes,7,11,12,16,
821302,Rohtas,Jharkhand,Rohtas,Yes,5,9,10,14,
821303,Rohtas,Jharkhand,Rohtas,Yes,5,7,10,12,
821304,Rohtas,Jharkhand,Rohtas,Yes,6,9,11,14,
821305,Dehri on Sone,Jharkhand,Dehri on Sone,Yes,5,8,10,13,
821306,Sasaram,Jharkhand,Sasaram,Yes,5,7,10,12,
821307,Dehri on Sone,Jharkhand,Dehri on Sone,Yes,5,8,10,13,
821308,Dehri on Sone,Jharkhand,Dehri on Sone,Yes,5,8,10,13,
821309,Piro,Jharkhand,Piro,Yes,6,9,11,14,
821310,Daudnagar,Jharkhand,Daudnagar,Yes,5,9,10,14,
821311,Rohtas,Jharkhand,Rohtas,Yes,5,9,10,14,
821312,Sasaram,Jharkhand,Sasaram,Yes,5,8,10,13,
821315,Sasaram,Jharkhand,Sasaram,Yes,5,9,10,14,
821316,Sasaram,Jharkhand,Sasaram,Yes,5,9,10,14,
822101,Daltonganj,Jharkhand,Daltonganj,Yes,5,9,10,14,
822102,Daltonganj,Jharkhand,Daltonganj,Yes,5,8,10,13,
822110,Daltonganj,Jharkhand,Daltonganj,Yes,7,11,12,16,
822112,Nagar Untari,Jharkhand,Nagar Untari,Yes,6,9,11,14,
822113,Chhatarpur-JR,Jharkhand,Chhatarpur-JR,Yes,6,9,11,14,
822114,Garhwa,Jharkhand,Garhwa,Yes,5,8,10,13,
822115,Japla,Jharkhand,Japla,Yes,6,8,11,13,
822116,Japla,Jharkhand,Japla,Yes,5,8,10,13,
822117,Japla,Jharkhand,Japla,Yes,6,8,11,13,
822118,Chhatarpur-JR,Jharkhand,Chhatarpur-JR,Yes,6,9,11,14,
822119,Mahuadanr,Jharkhand,Mahuadanr,Yes,6,9,11,14,
822120,Japla,Jharkhand,Japla,Yes,6,8,11,13,
822121,Nagar Untari,Jharkhand,Nagar Untari,Yes,5,7,10,12,
822122,Panki,Jharkhand,Panki,Yes,5,8,10,13,
822123,Chhatarpur-JR,Jharkhand,Chhatarpur-JR,Yes,6,9,11,14,
822124,Bisrampur,Jharkhand,Bisrampur,Yes,5,9,10,14,
822126,Satbarwa,Jharkhand,Satbarwa,Yes,3,7,8,12,
822128,Nagar Untari,Jharkhand,Nagar Untari,Yes,6,9,11,14,
822129,Nagar Untari,Jharkhand,Nagar Untari,Yes,6,9,11,14,
822131,Hariharganj,Jharkhand,Hariharganj,Yes,5,8,10,13,
822132,Bisrampur,Jharkhand,Bisrampur,Yes,5,9,10,14,
822133,Garhwa,Jharkhand,Garhwa,Yes,5,8,10,13,
822212,Bikramganj,Jharkhand,Bikramganj,Yes,5,7,10,13,
823000,Gaya,Jharkhand,Gaya,Yes,6,9,11,14,
823001,Gaya,Jharkhand,Gaya,Yes,5,8,10,13,
823002,Gaya,Jharkhand,Gaya,Yes,5,8,10,13,
823003,Gaya,Jharkhand,Gaya,Yes,5,8,10,13,
823004,Gaya,Jharkhand,Gaya,Yes,5,9,10,14,
823005,Gaya,Jharkhand,Gaya,Yes,7,11,12,16,
823311,Khizasarai,Jharkhand,Khizasarai,Yes,5,7,10,12,
824101,Aurangabad-BR,Jharkhand,Aurangabad-BR,Yes,5,8,10,13,
824102,Aurangabad-BR,Jharkhand,Aurangabad-BR,Yes,7,11,12,16,
824103,Deo,Jharkhand,Deo,Yes,6,9,11,14,
824111,Amba,Jharkhand,Amba,Yes,5,8,10,13,
824112,Dehri on Sone,Jharkhand,Dehri on Sone,Yes,5,9,10,14,
824113,Daudnagar,Jharkhand,Daudnagar,Yes,5,7,10,12,
824114,Goh,Jharkhand,Goh,Yes,5,9,10,14,
824115,Daudnagar,Jharkhand,Daudnagar,Yes,6,9,11,14,
824116,Goh,Jharkhand,Goh,Yes,5,9,10,14,
824118,Tekari,Jharkhand,Tekari,Yes,6,9,11,14,
824120,Daudnagar,Jharkhand,Daudnagar,Yes,5,7,10,12,
824121,Aurangabad-BR,Jharkhand,Aurangabad-BR,Yes,6,9,11,14,
824122,Goh,Jharkhand,Goh,Yes,6,9,11,14,
824123,Amba,Jharkhand,Amba,Yes,6,9,11,14,
824124,Aurangabad-BR,Jharkhand,Aurangabad-BR,Yes,5,8,10,13,
824125,Goh,Jharkhand,Goh,Yes,6,9,11,14,
824127,Daudnagar,Jharkhand,Daudnagar,Yes,5,9,10,14,
824129,Goh,Jharkhand,Goh,Yes,5,9,10,14,
824143,Daudnagar,Jharkhand,Daudnagar,Yes,5,7,10,12,
824201,Barachatti,Jharkhand,Barachatti,Yes,5,8,10,13,
824202,Deo,Jharkhand,Deo,Yes,5,8,10,13,
824203,Goh,Jharkhand,Goh,Yes,5,8,10,13,
824205,Sherghati,Jharkhand,Sherghati,Yes,6,8,11,13,
824206,Imamganj,Jharkhand,Imamganj,Yes,5,8,10,13,
824207,Tekari,Jharkhand,Tekari,Yes,6,9,11,14,
824208,Deo,Jharkhand,Deo,Yes,5,8,10,13,
824209,Gaya,Jharkhand,Gaya,Yes,5,9,10,14,
824210,Imamganj,Jharkhand,Imamganj,Yes,5,7,10,12,
824211,Sherghati,Jharkhand,Sherghati,Yes,5,9,10,14,
824217,Imamganj,Jharkhand,Imamganj,Yes,6,9,11,14,
824219,Sherghati,Jharkhand,Sherghati,Yes,5,9,10,14,
824220,Barachatti,Jharkhand,Barachatti,Yes,7,11,12,16,
824221,Imamganj,Jharkhand,Imamganj,Yes,4,8,9,13,
824230,Gaya,Jharkhand,Gaya,Yes,5,9,10,14,
824231,Gaya,Jharkhand,Gaya,Yes,5,8,10,13,
824232,Sirdala,Jharkhand,Sirdala,Yes,8,9,13,15,
824233,Khizasarai,Jharkhand,Khizasarai,Yes,5,9,10,15,
824234,Gaya,Jharkhand,Gaya,Yes,5,8,10,13,
824235,Tekari,Jharkhand,Tekari,Yes,6,9,11,14,
824236,Tekari,Jharkhand,Tekari,Yes,6,9,11,14,
824237,Gaya,Jharkhand,Gaya,Yes,5,7,10,12,
824301,Amba,Jharkhand,Amba,Yes,5,8,10,13,
825101,Ramgarh,Jharkhand,Ramgarh,Yes,5,8,10,13,
825102,Phusro,Jharkhand,Phusro,Yes,7,11,12,17,
825103,Tandwa,Jharkhand,Tandwa,Yes,3,7,8,12,
825106,Gomoh,Jharkhand,Gomoh,Yes,5,7,10,12,
825167,Gomoh,Jharkhand,Gomoh,Yes,5,7,10,12,
825301,hazaribagh,Jharkhand,hazaribagh,Yes,5,8,10,13,
825302,hazaribagh,Jharkhand,hazaribagh,Yes,5,8,10,13,
825303,hazaribagh,Jharkhand,hazaribagh,Yes,5,8,10,13,
825304,hazaribagh,Jharkhand,hazaribagh,Yes,7,11,12,16,
825312,Bagodar,Jharkhand,Bagodar,Yes,5,7,10,12,
825313,Bagodar,Jharkhand,Bagodar,Yes,6,9,11,14,
825314,Ramgarh,Jharkhand,Ramgarh,Yes,5,8,10,13,
825315,Gumia,Jharkhand,Gumia,Yes,5,9,10,14,
825316,Ramgarh,Jharkhand,Ramgarh,Yes,5,8,10,13,
825317,hazaribagh,Jharkhand,hazaribagh,Yes,5,9,10,14,
825318,Domchanch,Jharkhand,Domchanch,Yes,7,9,12,14,
825319,hazaribagh,Jharkhand,hazaribagh,Yes,5,8,10,13,
825321,Tandwa,Jharkhand,Tandwa,Yes,5,7,10,12,
825323,hazaribagh,Jharkhand,hazaribagh,Yes,5,7,10,12,
825325,Kedla,Jharkhand,Kedla,Yes,3,7,8,12,
825326,Kedla,Jharkhand,Kedla,Yes,6,9,11,14,
825330,Ramgarh,Jharkhand,Ramgarh,Yes,5,7,10,12,
825335,hazaribagh,Jharkhand,hazaribagh,Yes,5,7,10,12,
825336,hazaribagh,Jharkhand,hazaribagh,Yes,6,8,11,13,
825401,Chatra,Jharkhand,Chatra,Yes,5,8,10,13,
825402,hazaribagh,Jharkhand,hazaribagh,Yes,6,8,11,13,
825403,Godabar,Jharkhand,Godabar,Yes,5,7,10,12,
825405,Chouparan,Jharkhand,Chouparan,Yes,5,9,10,14,
825406,Chouparan,Jharkhand,Chouparan,Yes,4,7,9,12,
825407,Domchanch,Jharkhand,Domchanch,Yes,5,9,10,14,
825408,Chouparan,Jharkhand,Chouparan,Yes,5,7,10,12,
825409,Jhumri telaiya,Jharkhand,Jhumri telaiya,Yes,5,8,10,13,
825410,Jhumri telaiya,Jharkhand,Jhumri telaiya,Yes,6,8,11,13,
825411,hazaribagh,Jharkhand,hazaribagh,Yes,6,9,11,14,
825412,Rajdhanwar,Jharkhand,Rajdhanwar,Yes,5,9,10,14,
825413,Domchanch,Jharkhand,Domchanch,Yes,6,9,11,14,
825418,Domchanch,Jharkhand,Domchanch,Yes,6,9,11,14,
825421,Domchanch,Jharkhand,Domchanch,Yes,6,9,11,14,
826001,Dhanbad,Jharkhand,Dhanbad,Yes,6,10,11,15,
826002,Dhanbad,Jharkhand,Dhanbad,Yes,6,9,11,14,
826003,Dhanbad,Jharkhand,Dhanbad,Yes,6,8,11,13,
826004,Dhanbad,Jharkhand,Dhanbad,Yes,5,8,10,13,
826005,Dhanbad,Jharkhand,Dhanbad,Yes,5,9,10,14,
826006,Bokaro,Jharkhand,Bokaro,Yes,5,9,10,14,
826007,Dhanbad,Jharkhand,Dhanbad,Yes,5,8,10,13,
826015,Dhanbad,Jharkhand,Dhanbad,Yes,5,9,10,14,
827001,Bokaro,Jharkhand,Bokaro,Yes,5,8,10,13,
827002,Bokaro,Jharkhand,Bokaro,Yes,6,9,11,14,
827003,Bokaro,Jharkhand,Bokaro,Yes,5,8,10,13,
827004,Bokaro,Jharkhand,Bokaro,Yes,5,8,10,13,
827006,Bokaro,Jharkhand,Bokaro,Yes,5,8,10,13,
827009,Bokaro,Jharkhand,Bokaro,Yes,5,8,10,13,
827010,Bokaro,Jharkhand,Bokaro,Yes,5,8,10,13,
827011,Bokaro,Jharkhand,Bokaro,Yes,6,9,11,14,
827012,Bokaro,Jharkhand,Bokaro,Yes,5,8,10,13,
827013,Bokaro,Jharkhand,Bokaro,Yes,5,8,10,13,
827014,Bokaro,Jharkhand,Bokaro,Yes,5,8,10,14,
827015,Bokaro,Jharkhand,Bokaro,Yes,5,9,10,14,
827016,Bokaro,Jharkhand,Bokaro,Yes,6,9,11,14,
827302,Peterbar,Jharkhand,Peterbar,Yes,6,9,11,14,
828101,Dhanbad,Jharkhand,Dhanbad,Yes,5,9,10,14,
828102,Phusro,Jharkhand,Phusro,Yes,5,9,10,14,
828103,Dhanbad,Jharkhand,Dhanbad,Yes,5,8,10,13,
828104,Dhanbad,Jharkhand,Dhanbad,Yes,5,8,10,13,
828105,Dhanbad,Jharkhand,Dhanbad,Yes,5,8,10,13,
828106,Dhanbad,Jharkhand,Dhanbad,Yes,6,9,11,14,
828108,Dhanbad,Jharkhand,Dhanbad,Yes,5,7,10,12,
828107,Dhanbad,Jharkhand,Dhanbad,Yes,6,9,11,14,
828109,Dhanbad,Jharkhand,Dhanbad,Yes,6,9,11,14,
828110,Dhanbad,Jharkhand,Dhanbad,Yes,5,8,10,13,
828111,Dhanbad,Jharkhand,Dhanbad,Yes,5,8,10,13,
828112,Dhanbad,Jharkhand,Dhanbad,Yes,5,7,10,12,
828113,Dhanbad,Jharkhand,Dhanbad,Yes,5,8,10,13,
828114,Dhanbad,Jharkhand,Dhanbad,Yes,5,8,10,13,
828115,Dhanbad,Jharkhand,Dhanbad,Yes,5,7,10,12,
828116,Dhanbad,Jharkhand,Dhanbad,Yes,5,8,10,13,
828117,Dhanbad,Jharkhand,Dhanbad,Yes,7,11,12,16,
828119,Dhanbad,Jharkhand,Dhanbad,Yes,5,8,10,13,
828120,Dhanbad,Jharkhand,Dhanbad,Yes,5,7,10,12,
828121,Dhanbad,Jharkhand,Dhanbad,Yes,5,8,10,13,
828122,Dhanbad,Jharkhand,Dhanbad,Yes,5,8,10,13,
828123,Dhanbad,Jharkhand,Dhanbad,Yes,5,8,10,13,
828124,Dhanbad,Jharkhand,Dhanbad,Yes,6,9,11,14,
828125,Dhanbad,Jharkhand,Dhanbad,Yes,5,8,10,13,
828126,Dhanbad,Jharkhand,Dhanbad,Yes,6,9,11,14,
828127,Dhanbad,Jharkhand,Dhanbad,Yes,5,9,10,14,
828128,Dhanbad,Jharkhand,Dhanbad,Yes,5,7,10,12,
828129,Dhanbad,Jharkhand,Dhanbad,Yes,5,8,10,13,
828130,Dhanbad,Jharkhand,Dhanbad,Yes,5,9,10,14,
828131,Dhanbad,Jharkhand,Dhanbad,Yes,5,9,10,14,
828132,Dhanbad,Jharkhand,Dhanbad,Yes,6,9,11,14,
